x y z
0.112005 -0.067013 0.138144
0.111873 -0.066957 0.138144
0.111773 -0.066912 0.138144
0.111600 -0.066835 0.138147
0.111491 -0.066786 0.138150
0.111377 -0.066730 0.138154
0.111267 -0.066670 0.138158
0.111101 -0.066587 0.138167
0.110976 -0.066516 0.138173
0.110826 -0.066433 0.138181
0.110678 -0.066344 0.138185
0.110547 -0.066270 0.138184
0.110420 -0.066203 0.138184
0.110299 -0.066138 0.138183
0.110152 -0.066080 0.138183
0.110003 -0.066032 0.138184
0.109853 -0.065991 0.138185
0.109688 -0.065962 0.138189
0.109534 -0.065937 0.138194
0.109356 -0.065909 0.138200
0.109197 -0.065883 0.138207
0.109001 -0.065854 0.138216
0.108847 -0.065824 0.138222
0.108733 -0.065800 0.138226
0.108568 -0.065776 0.138234
0.108390 -0.065763 0.138243
0.108245 -0.065757 0.138249
0.108086 -0.065764 0.138255
0.108001 -0.065766 0.138255
0.107816 -0.065784 0.138260
0.107635 -0.065805 0.138264
0.107457 -0.065826 0.138265
0.107345 -0.065840 0.138265
0.107071 -0.065865 0.138271
0.106905 -0.065873 0.138278
0.106729 -0.065879 0.138287
0.106566 -0.065882 0.138294
0.106438 -0.065881 0.138301
0.106324 -0.065889 0.138309
0.106041 -0.065902 0.138322
0.105860 -0.065911 0.138325
0.105705 -0.065917 0.138325
0.105541 -0.065942 0.138325
0.105323 -0.065953 0.138322
0.105131 -0.065968 0.138318
0.104947 -0.065980 0.138315
0.104753 -0.065990 0.138312
0.104607 -0.065988 0.138311
0.104431 -0.065990 0.138311
0.104204 -0.065983 0.138311
0.103939 -0.065987 0.138314
0.103760 -0.065984 0.138314
0.103575 -0.065980 0.138312
0.103437 -0.065973 0.138307
0.103285 -0.065979 0.138305
0.103011 -0.065991 0.138297
0.102863 -0.065985 0.138288
0.102676 -0.065991 0.138279
0.102492 -0.066000 0.138271
0.102216 -0.066024 0.138261
0.102035 -0.066033 0.138250
0.101906 -0.066027 0.138239
0.101703 -0.066037 0.138225
0.101539 -0.066047 0.138215
0.101389 -0.066058 0.138204
0.101167 -0.066066 0.138185
0.100952 -0.066081 0.138167
0.100767 -0.066091 0.138148
0.100596 -0.066096 0.138131
0.100401 -0.066104 0.138111
0.100288 -0.066103 0.138096
0.100121 -0.066106 0.138075
0.099961 -0.066111 0.138057
0.099806 -0.066120 0.138037
0.099651 -0.066127 0.138016
0.099564 -0.066122 0.137999
0.099332 -0.066136 0.137965
0.099193 -0.066144 0.137941
0.099036 -0.066156 0.137913
0.098905 -0.066169 0.137886
0.098765 -0.066183 0.137856
0.098626 -0.066202 0.137827
0.098492 -0.066224 0.137799
0.098368 -0.066247 0.137775
0.098230 -0.066279 0.137747
0.098115 -0.066304 0.137724
0.098016 -0.066330 0.137706
0.097872 -0.066364 0.137679
0.097783 -0.066394 0.137666
0.097669 -0.066436 0.137649
0.097529 -0.066480 0.137630
0.097420 -0.066522 0.137615
0.097286 -0.066569 0.137598
0.097231 -0.066603 0.137589
0.097077 -0.066663 0.137571
0.096957 -0.066725 0.137558
0.096850 -0.066783 0.137544
0.096782 -0.066830 0.137537
0.096640 -0.066913 0.137529
0.096534 -0.066989 0.137525
0.096435 -0.067072 0.137528
0.096391 -0.067114 0.137531
0.096241 -0.067244 0.137540
0.096130 -0.067353 0.137549
