Column1 Column2 Column3
0.213593 -0.079362 0.157672
0.213582 -0.079383 0.157687
0.213567 -0.079384 0.157692
0.213555 -0.079399 0.157705
0.213537 -0.079411 0.157719
0.213519 -0.079416 0.157731
0.213490 -0.079415 0.157750
0.213466 -0.079411 0.157763
0.213441 -0.079400 0.157773
0.213414 -0.079386 0.157784
0.213389 -0.079370 0.157795
0.213364 -0.079353 0.157803
0.213337 -0.079330 0.157814
0.213308 -0.079302 0.157824
0.213301 -0.079293 0.157830
0.213294 -0.079286 0.157836
0.213274 -0.079263 0.157845
0.213251 -0.079231 0.157858
0.213230 -0.079195 0.157868
0.213211 -0.079160 0.157880
0.213186 -0.079114 0.157893
0.213178 -0.079091 0.157904
0.213173 -0.079072 0.157913
0.213170 -0.079056 0.157923
0.213169 -0.079045 0.157933
0.213170 -0.079034 0.157942
0.213174 -0.079031 0.157949
0.213179 -0.079029 0.157959
0.213186 -0.079034 0.157965
0.213201 -0.079047 0.157974
0.213216 -0.079065 0.157984
0.213229 -0.079084 0.157994
0.213252 -0.079121 0.158011
0.213277 -0.079160 0.158027
0.213279 -0.079162 0.158028
0.213317 -0.079231 0.158057
0.213353 -0.079296 0.158081
0.213379 -0.079340 0.158096
0.213403 -0.079378 0.158108
0.213431 -0.079419 0.158118
0.213454 -0.079456 0.158128
0.213473 -0.079488 0.158136
0.213492 -0.079521 0.158146
0.213510 -0.079551 0.158154
0.213529 -0.079576 0.158161
0.213546 -0.079603 0.158168
0.213561 -0.079621 0.158169
0.213575 -0.079631 0.158170
0.213589 -0.079648 0.158177
0.213597 -0.079659 0.158185
0.213607 -0.079682 0.158196
0.213616 -0.079696 0.158206
0.213622 -0.079709 0.158220
0.213624 -0.079718 0.158231
0.213626 -0.079722 0.158241
0.213622 -0.079723 0.158252
0.213615 -0.079720 0.158261
0.213609 -0.079715 0.158271
0.213599 -0.079705 0.158281
0.213595 -0.079700 0.158286
0.213588 -0.079688 0.158297
0.213576 -0.079670 0.158308
0.213558 -0.079643 0.158321
0.213542 -0.079612 0.158328
0.213526 -0.079582 0.158335
0.213512 -0.079551 0.158341
0.213497 -0.079516 0.158347
0.213487 -0.079489 0.158351
0.213481 -0.079469 0.158354
0.213460 -0.079419 0.158359
0.213449 -0.079384 0.158362
0.213446 -0.079369 0.158366
0.213436 -0.079335 0.158370
0.213420 -0.079294 0.158378
0.213421 -0.079281 0.158381
0.213410 -0.079245 0.158392
0.213411 -0.079233 0.158396
0.213405 -0.079213 0.158407
0.213405 -0.079204 0.158416
0.213409 -0.079198 0.158427
0.213415 -0.079200 0.158441
0.213423 -0.079204 0.158451
0.213431 -0.079215 0.158465
0.213441 -0.079232 0.158480
0.213451 -0.079249 0.158494
0.213464 -0.079270 0.158507
0.213484 -0.079287 0.158515
0.213502 -0.079300 0.158519
0.213525 -0.079316 0.158523
0.213548 -0.079336 0.158527
0.213575 -0.079358 0.158532
0.213605 -0.079382 0.158538
0.213632 -0.079404 0.158544
0.213662 -0.079426 0.158551
