Column1 Column2 Column3
0.203519 -0.063107 0.110810
0.203588 -0.063086 0.110815
0.203667 -0.063061 0.110822
0.203721 -0.063043 0.110827
0.203797 -0.063020 0.110834
0.203860 -0.063002 0.110842
0.203928 -0.062980 0.110850
0.203987 -0.062964 0.110858
0.204046 -0.062947 0.110866
0.204115 -0.062929 0.110877
0.204178 -0.062912 0.110885
0.204238 -0.062897 0.110892
0.204248 -0.062895 0.110893
0.204299 -0.062883 0.110899
0.204351 -0.062875 0.110905
0.204402 -0.062865 0.110910
0.204444 -0.062858 0.110915
0.204497 -0.062850 0.110920
0.204551 -0.062841 0.110924
0.204609 -0.062833 0.110929
0.204667 -0.062824 0.110932
0.204667 -0.062824 0.110932
0.204808 -0.062807 0.110937
0.204889 -0.062799 0.110939
0.204889 -0.062799 0.110939
0.204913 -0.062796 0.110941
0.205065 -0.062780 0.110941
0.205065 -0.062780 0.110941
0.205133 -0.062774 0.110939
0.205241 -0.062763 0.110934
0.205412 -0.062747 0.110932
0.205480 -0.062739 0.110930
0.205550 -0.062730 0.110926
0.205619 -0.062718 0.110921
0.205747 -0.062696 0.110908
0.205835 -0.062676 0.110900
0.205924 -0.062655 0.110888
0.205955 -0.062646 0.110882
0.206013 -0.062631 0.110871
0.206088 -0.062609 0.110857
0.206163 -0.062587 0.110840
0.206241 -0.062561 0.110823
0.206318 -0.062533 0.110804
0.206395 -0.062506 0.110786
0.206575 -0.062439 0.110741
0.206688 -0.062399 0.110717
0.206775 -0.062368 0.110702
0.206864 -0.062338 0.110691
0.206951 -0.062307 0.110682
0.206982 -0.062297 0.110680
0.207058 -0.062271 0.110674
0.207134 -0.062245 0.110672
0.207291 -0.062189 0.110670
0.207291 -0.062189 0.110670
0.207403 -0.062151 0.110674
0.207560 -0.062098 0.110683
0.207604 -0.062082 0.110686
0.207699 -0.062051 0.110695
0.207780 -0.062026 0.110703
0.207864 -0.062001 0.110711
0.207864 -0.062001 0.110711
0.207947 -0.061976 0.110717
0.208171 -0.061914 0.110741
0.208292 -0.061884 0.110756
0.208396 -0.061859 0.110770
0.208505 -0.061836 0.110785
0.208631 -0.061808 0.110803
0.208743 -0.061785 0.110822
0.208856 -0.061762 0.110841
0.208973 -0.061742 0.110863
0.209076 -0.061726 0.110884
0.209219 -0.061705 0.110914
0.209323 -0.061693 0.110938
0.209427 -0.061679 0.110962
0.209554 -0.061667 0.110993
0.209638 -0.061659 0.111014
0.209725 -0.061652 0.111036
0.209862 -0.061642 0.111072
0.209976 -0.061637 0.111104
0.210067 -0.061633 0.111129
0.210185 -0.061629 0.111163
0.210361 -0.061628 0.111209
0.210471 -0.061628 0.111237
0.210583 -0.061629 0.111265
0.210739 -0.061627 0.111296
0.210739 -0.061627 0.111296
0.210785 -0.061629 0.111306
0.210967 -0.061631 0.111346
0.211079 -0.061633 0.111367
0.211307 -0.061632 0.111406
0.211516 -0.061627 0.111432
0.211635 -0.061626 0.111446
0.211759 -0.061628 0.111462
0.211833 -0.061628 0.111472
