Column1 Column2 Column3
0.191718 -0.106486 0.103961
0.191708 -0.106496 0.103956
0.191696 -0.106511 0.103950
0.191678 -0.106528 0.103933
0.191663 -0.106543 0.103916
0.191655 -0.106563 0.103910
0.191638 -0.106584 0.103888
0.191625 -0.106612 0.103874
0.191614 -0.106630 0.103857
0.191602 -0.106658 0.103839
0.191597 -0.106673 0.103834
0.191581 -0.106694 0.103806
0.191570 -0.106713 0.103784
0.191560 -0.106725 0.103762
0.191554 -0.106737 0.103752
0.191547 -0.106742 0.103733
0.191541 -0.106740 0.103714
0.191537 -0.106744 0.103702
0.191532 -0.106740 0.103678
0.191525 -0.106726 0.103630
0.191520 -0.106701 0.103576
0.191519 -0.106679 0.103534
0.191518 -0.106656 0.103492
0.191517 -0.106634 0.103456
0.191520 -0.106612 0.103412
0.191519 -0.106581 0.103361
0.191518 -0.106557 0.103325
0.191517 -0.106523 0.103273
0.191513 -0.106495 0.103229
0.191510 -0.106468 0.103183
0.191505 -0.106463 0.103160
0.191503 -0.106409 0.103091
0.191499 -0.106377 0.103039
0.191495 -0.106346 0.102982
0.191488 -0.106299 0.102912
0.191484 -0.106300 0.102888
0.191478 -0.106271 0.102845
0.191467 -0.106203 0.102752
0.191459 -0.106166 0.102697
0.191447 -0.106128 0.102626
0.191438 -0.106091 0.102578
0.191427 -0.106046 0.102512
0.191415 -0.105999 0.102447
0.191403 -0.105958 0.102387
0.191390 -0.105908 0.102319
0.191383 -0.105900 0.102292
0.191366 -0.105818 0.102192
0.191353 -0.105764 0.102118
0.191339 -0.105710 0.102039
0.191336 -0.105698 0.102022
0.191326 -0.105656 0.101967
0.191314 -0.105605 0.101895
0.191308 -0.105568 0.101847
0.191306 -0.105564 0.101841
0.191291 -0.105465 0.101714
0.191285 -0.105415 0.101656
0.191281 -0.105367 0.101600
0.191274 -0.105311 0.101536
0.191268 -0.105161 0.101380
0.191265 -0.105050 0.101269
0.191264 -0.104970 0.101191
0.191260 -0.104870 0.101094
0.191257 -0.104802 0.101030
0.191254 -0.104722 0.100954
0.191249 -0.104682 0.100912
0.191246 -0.104580 0.100819
0.191243 -0.104505 0.100747
0.191237 -0.104430 0.100675
0.191230 -0.104359 0.100605
0.191224 -0.104288 0.100535
0.191216 -0.104220 0.100468
0.191209 -0.104141 0.100385
0.191203 -0.104082 0.100330
0.191198 -0.104051 0.100292
0.191194 -0.104012 0.100255
0.191185 -0.103953 0.100189
0.191178 -0.103904 0.100139
0.191169 -0.103855 0.100085
0.191160 -0.103811 0.100038
0.191150 -0.103764 0.099986
0.191130 -0.103692 0.099910
0.191116 -0.103642 0.099853
0.191101 -0.103592 0.099798
0.191092 -0.103566 0.099764
0.191073 -0.103500 0.099691
0.191063 -0.103468 0.099654
0.191048 -0.103404 0.099583
0.191034 -0.103340 0.099514
0.191019 -0.103271 0.099435
0.191009 -0.103216 0.099376
0.190999 -0.103160 0.099315
0.190994 -0.103117 0.099265
0.190984 -0.103046 0.099190
0.190978 -0.102992 0.099133
0.190973 -0.102937 0.099074
0.190967 -0.102880 0.099015
0.190964 -0.102836 0.098971
0.190958 -0.102767 0.098900
0.190955 -0.102732 0.098866
0.190951 -0.102685 0.098819
0.190947 -0.102618 0.098751
0.190945 -0.102580 0.098715
0.190941 -0.102514 0.098646
0.190939 -0.102463 0.098591
0.190936 -0.102405 0.098533
0.190935 -0.102372 0.098498
0.190932 -0.102311 0.098431
0.190928 -0.102260 0.098374
0.190921 -0.102211 0.098316
0.190911 -0.102156 0.098253
0.190901 -0.102107 0.098198
0.190888 -0.102049 0.098136
0.190873 -0.102001 0.098083
0.190860 -0.101947 0.098028
0.190850 -0.101917 0.097996
0.190834 -0.101851 0.097931
0.190819 -0.101789 0.097871
0.190808 -0.101742 0.097826
0.190800 -0.101709 0.097791
0.190786 -0.101641 0.097727
0.190780 -0.101612 0.097696
0.190765 -0.101536 0.097623
0.190754 -0.101481 0.097571
0.190742 -0.101418 0.097511
0.190729 -0.101352 0.097450
0.190715 -0.101285 0.097390
0.190700 -0.101200 0.097313
0.190683 -0.101107 0.097236
0.190669 -0.101026 0.097171
