Column1 Column2 Column3
-11.222027 3.974559 0.573811
-11.431364 4.987483 1.097222
-11.361244 5.961630 1.621702
-11.064058 6.706152 2.097887
-10.613093 7.357245 2.495770
-10.046875 7.949998 2.870574
-9.271010 8.370357 3.202296
-8.467369 8.747023 3.443706
-7.247650 8.960706 3.706280
-5.034994 8.689323 3.960834
-3.933639 8.400003 4.125426
-2.655577 7.898163 4.266170
-1.583318 7.429471 4.377073
-0.776605 6.944807 4.367476
0.592994 6.051066 4.146925
1.864784 5.328596 3.780547
3.361721 4.498039 3.275090
4.234888 3.856905 2.877717
5.246427 3.067350 2.410532
5.246427 3.067350 2.410532
6.220103 2.198303 1.854856
7.189749 1.297678 1.372544
9.081130 -0.500440 0.438517
10.102795 -1.672471 -0.007024
10.819969 -2.955333 -0.442144
11.156370 -3.876878 -0.697793
11.351245 -4.584815 -0.940291
11.507604 -5.840323 -1.525095
11.443383 -6.539145 -1.956145
11.149842 -7.294659 -2.581823
10.539658 -7.888121 -3.208772
9.829395 -8.575378 -3.931244
9.074186 -9.047802 -4.388979
8.052761 -9.614919 -4.738385
6.938500 -10.122062 -5.011156
5.880003 -10.626592 -5.255964
5.087387 -10.827430 -5.446329
4.011853 -11.000751 -5.633634
3.078460 -10.890812 -5.730961
2.191773 -10.649461 -5.818926
1.235364 -10.319239 -5.858562
0.069418 -9.497090 -5.674665
-1.147983 -8.872954 -5.572292
-1.147983 -8.872954 -5.572292
-2.554408 -8.090089 -5.484151
-3.644676 -7.374378 -5.316146
-4.983073 -6.417703 -5.051414
-6.064979 -5.634900 -4.802190
-7.734037 -4.387122 -4.354244
-9.187941 -3.297534 -3.855530
-10.383689 -2.264031 -3.331770
-11.197085 -1.165907 -2.759774
-11.658305 -0.200528 -2.241710
-12.184607 1.158348 -1.493533
-12.304890 3.556198 -0.068507
-11.048351 6.603229 1.835618
-9.788431 8.449850 3.187856
-9.434477 8.749902 3.511963
-8.280445 9.712635 4.410120
-7.182072 10.457661 5.140719
-4.322429 11.382114 6.353366
-3.872354 11.443970 6.512750
-2.764228 11.494510 6.771606
-2.764228 11.494510 6.771606
-0.274126 11.116356 7.016203
0.999568 10.707875 6.974477
2.201244 10.148587 6.796212
3.444026 9.453535 6.449349
4.634814 8.582279 6.079007
5.944000 7.766508 5.697256
7.276314 6.861484 5.212183
7.276314 6.861484 5.212183
8.402490 5.861372 4.722944
9.129201 5.228956 4.368700
10.128837 4.024557 3.782211
11.488453 1.699282 2.642099
11.921838 0.084645 1.922548
11.897082 -1.146176 1.399192
11.639737 -2.144309 0.912218
11.227280 -3.326373 0.126552
10.598988 -4.143428 -0.409988
9.646121 -5.229456 -1.327040
8.729151 -6.160487 -2.165320
7.776183 -7.067926 -3.005900
6.960023 -7.938573 -3.674795
6.054644 -8.929346 -4.526258
5.095795 -9.856459 -5.313173
4.080327 -10.610271 -6.054537
3.066343 -11.270004 -6.799874
1.916661 -11.596976 -7.349398
-0.781982 -12.006242 -8.151131
-1.976544 -12.097003 -8.413253
-3.353614 -12.073811 -8.596304
-4.430430 -12.012209 -8.653729
-5.571367 -11.708663 -8.550152
-9.220773 -9.752604 -7.567594
-9.556789 -9.457663 -7.386293
-10.555133 -8.570525 -6.889184
-11.719533 -6.777715 -5.849620
-11.965296 -5.859501 -5.372724
-11.938934 -3.671599 -4.052109
-11.498484 -2.570965 -3.251405
-10.045788 -0.172436 -1.663148
-8.623349 2.131235 -0.009232
-6.686313 5.023478 1.967425
-5.228809 6.610617 3.202177
-5.050475 6.834529 3.360994
-4.863860 6.995231 3.485611
-3.682257 8.226773 4.489057
-2.452498 9.327886 5.254950
-1.069106 10.248108 5.977584
0.394691 11.109814 6.622387
0.394691 11.109814 6.622387
1.793145 11.715898 7.184424
3.052501 12.198324 7.667968
4.399127 12.572347 8.009510
5.023213 12.668471 8.166037
7.163660 12.816376 8.464775
7.163660 12.816376 8.464775
8.370136 12.633273 8.530762
9.729828 12.114963 8.451909
10.739461 11.583059 8.298422
11.473981 10.748810 8.010809
11.970965 9.992929 7.672830
12.368805 9.047671 7.224882
12.492798 7.962109 6.726512
12.451106 6.839227 6.034313
12.165251 5.767643 5.403311
11.687498 4.436112 4.605928
10.133931 2.049909 3.142076
9.147656 0.791630 2.343124
8.214053 -0.512304 1.510156
7.342095 -1.823203 0.643244
6.231514 -3.075861 -0.270260
5.319277 -3.994660 -1.037557
4.032042 -5.157732 -1.968015
2.876742 -6.143094 -2.882953
1.577500 -7.129624 -3.788664
-2.744243 -9.993370 -6.691079
-4.502206 -10.962336 -7.705490
-4.934439 -11.169700 -7.941412
-7.692310 -11.987444 -9.045708
-10.025521 -11.984541 -9.386938
-10.519111 -11.965328 -9.371378
-11.727588 -11.654536 -9.424032
-12.139924 -10.022026 -8.549002
-12.109605 -9.629861 -8.289586
