x y z
-0.201445 -0.054450 0.164955
-0.201442 -0.054448 0.164956
-0.201439 -0.054443 0.164958
-0.201435 -0.054437 0.164960
-0.201433 -0.054435 0.164961
-0.201434 -0.054435 0.164961
-0.201433 -0.054430 0.164963
-0.201432 -0.054422 0.164967
-0.201435 -0.054420 0.164968
-0.201443 -0.054418 0.164968
-0.201450 -0.054419 0.164968
-0.201458 -0.054421 0.164967
-0.201462 -0.054423 0.164966
-0.201464 -0.054425 0.164965
-0.201472 -0.054427 0.164965
-0.201476 -0.054432 0.164963
-0.201473 -0.054435 0.164963
-0.201467 -0.054437 0.164964
-0.201460 -0.054439 0.164965
-0.201452 -0.054440 0.164964
-0.201446 -0.054440 0.164965
-0.201438 -0.054438 0.164965
-0.201433 -0.054437 0.164966
-0.201427 -0.054432 0.164968
-0.201425 -0.054430 0.164969
-0.201429 -0.054428 0.164970
-0.201429 -0.054428 0.164970
-0.201442 -0.054426 0.164970
-0.201455 -0.054424 0.164970
-0.201461 -0.054423 0.164970
-0.201464 -0.054422 0.164970
-0.201474 -0.054421 0.164970
-0.201479 -0.054422 0.164968
-0.201483 -0.054426 0.164966
-0.201483 -0.054430 0.164966
-0.201480 -0.054432 0.164966
-0.201473 -0.054431 0.164966
-0.201468 -0.054432 0.164967
-0.201468 -0.054432 0.164967
-0.201464 -0.054430 0.164968
-0.201461 -0.054431 0.164968
-0.201462 -0.054431 0.164969
-0.201464 -0.054428 0.164970
-0.201464 -0.054427 0.164971
-0.201468 -0.054422 0.164973
-0.201475 -0.054421 0.164974
-0.201476 -0.054419 0.164974
-0.201478 -0.054420 0.164974
-0.201486 -0.054423 0.164974
-0.201489 -0.054425 0.164973
-0.201490 -0.054426 0.164972
-0.201490 -0.054428 0.164971
-0.201480 -0.054427 0.164972
-0.201469 -0.054426 0.164972
-0.201464 -0.054426 0.164972
-0.201462 -0.054427 0.164971
-0.201461 -0.054427 0.164971
-0.201459 -0.054427 0.164970
-0.201458 -0.054425 0.164971
-0.201462 -0.054422 0.164972
-0.201465 -0.054419 0.164973
-0.201467 -0.054418 0.164974
-0.201470 -0.054417 0.164975
-0.201475 -0.054417 0.164973
-0.201480 -0.054416 0.164974
-0.201489 -0.054417 0.164973
-0.201494 -0.054418 0.164973
-0.201495 -0.054418 0.164972
-0.201496 -0.054418 0.164972
-0.201495 -0.054418 0.164972
-0.201490 -0.054417 0.164973
-0.201484 -0.054416 0.164974
