x y z
-0.147839 0.019051 0.622339
0.035681 0.094752 0.595933
0.100486 0.212110 0.563301
0.127078 0.471643 0.543931
0.269981 0.589381 0.468646
0.387162 0.640452 0.420368
0.327012 0.724557 0.412407
0.332387 0.843044 0.384866
0.317369 1.006040 0.416414
0.371087 0.996950 0.431957
0.418168 1.016916 0.428359
0.605375 0.864143 0.499162
0.706920 0.797128 0.622485
0.692265 0.762399 0.597756
0.747923 0.701962 0.638647
0.707164 0.687924 0.639415
0.636866 0.748795 0.654775
0.517566 0.765079 0.674268
0.410896 0.808636 0.725112
0.587638 0.798814 0.757613
0.620114 0.812549 0.785147
0.622394 0.912766 0.718889
0.594143 1.022089 0.706069
0.526555 1.177106 0.781294
0.442023 1.261616 0.770836
0.449734 1.388070 0.866336
0.464552 1.329066 0.903772
0.482378 1.338683 0.915893
0.488933 1.183978 0.909647
0.496079 1.045645 0.883563
0.535855 0.959803 0.823240
0.508701 0.902132 0.860784
0.550935 0.873850 0.796466
0.656579 0.796930 0.729338
0.625629 0.752486 0.684287
0.583628 0.680512 0.681703
0.597945 0.321625 0.627224
0.570991 0.068831 0.720348
0.597948 -0.139604 0.846962
0.522741 -0.339548 1.027217
0.524368 -0.440870 1.045843
0.531461 -0.551841 1.020033
0.592336 -0.492982 1.053374
0.611233 -0.353654 1.158950
0.633159 -0.228093 1.175035
0.725862 0.048759 1.060561
0.832845 0.169379 1.035864
0.999495 0.285985 0.959520
1.092787 0.361782 0.978019
1.213684 0.491341 0.916454
1.214026 0.497903 0.887287
1.221008 0.422130 0.938666
1.243986 0.323058 0.921941
1.592506 0.190745 0.976289
1.788488 0.114885 1.032741
1.733944 0.072203 1.134195
1.529307 0.023427 1.145567
1.015771 0.023262 1.084213
0.983280 0.082829 1.145455
1.078128 0.107157 1.184318
1.572526 0.045478 1.127504
1.666571 0.062527 1.121645
2.056344 0.115939 1.030699
2.439021 0.431308 0.981429
2.123333 0.483819 1.054350
1.718515 0.387705 1.034413
1.238163 0.397870 0.958927
1.171340 0.388381 0.942723
1.305331 0.375359 0.982464
1.476032 0.573171 0.826085
1.290425 0.813806 0.774350
1.218840 0.924088 0.894172
1.120863 1.151837 0.989205
1.289949 1.080377 1.001594
1.819230 0.704586 1.099744
1.865093 0.417414 1.087762
1.691759 0.262439 1.112167
1.586459 0.162383 1.080305
1.382194 0.132111 1.135415
1.239577 0.069610 1.069857
0.765683 0.069017 0.994239
0.496614 0.142422 0.915281
0.476469 0.151272 0.903945
0.492261 0.161786 0.896911
0.388502 0.142455 0.948469
0.543223 0.160218 0.970619
0.596595 0.229914 0.948752
0.701320 0.310300 0.991620
0.763855 0.309568 1.080164
0.760695 0.271954 1.101357
0.761450 0.252118 1.182250
1.038814 0.199007 1.308540
1.089950 0.164226 1.374952
0.968189 0.199569 1.293290
1.008416 0.383499 1.297431
0.953309 0.505957 1.176565
0.882361 0.641289 0.986803
0.758904 0.810331 0.818770
0.742704 0.854889 0.753847
0.674367 1.190957 0.636510
0.800176 1.339399 0.631664
1.002094 1.362906 0.770582
1.176171 1.220827 0.951349
1.274150 1.055917 1.057164
1.258837 0.796492 1.135187
1.179456 0.478273 1.260840
0.954308 0.138526 1.357734
0.789165 -0.050450 1.384494
0.575171 -0.281739 1.321483
0.423315 -0.282938 1.301682
0.224163 -0.125928 1.276798
0.085588 0.023222 1.189501
0.104964 0.221022 1.121248
0.272546 0.420226 0.998875
0.632718 0.725735 0.946964
0.851624 0.799600 0.805549
1.059495 0.855847 0.768287
1.281653 0.904189 0.694214
1.346233 0.827424 0.744640
1.246159 0.725940 0.821360
1.171673 0.645534 0.866993
0.941217 0.584626 0.930500
0.816346 0.623266 1.038201
0.794732 0.802201 1.184096
0.802270 0.947105 1.223210
0.870172 1.105432 1.190733
0.949916 1.214321 1.139656
1.142604 1.361574 1.104382
1.294111 1.412762 1.000612
1.411779 1.407611 0.884736
1.606465 1.391041 0.825153
1.889849 1.274979 0.679842
1.907749 1.095872 0.745911
1.905086 0.974061 0.787321
1.871947 0.950367 0.867713
1.646993 0.842341 0.810770
1.456828 0.817906 0.873460
1.121349 0.777567 0.874111
0.871685 0.815207 0.971361
0.754317 0.882290 0.945857
0.682416 0.892915 0.907160
0.550254 1.040654 0.955520
0.527463 1.281266 0.973231
0.624040 1.415330 0.997693
0.572280 1.406191 0.998247
0.578801 1.373161 0.991191
0.582803 1.247688 0.931065
0.495367 1.154846 0.788733
0.347170 1.009370 0.670878
0.324178 0.921930 0.610110
0.286364 0.996987 0.574297
0.153813 0.977727 0.496811
0.001084 0.937685 0.541174
-0.037180 1.021390 0.519744
-0.146111 1.054745 0.576633
-0.167761 1.003397 0.662357
-0.157143 0.982481 0.777442
-0.202999 1.036746 0.901472
-0.338065 1.006333 1.034920
-0.376951 1.019540 1.141101
-0.423072 0.890343 1.258070
-0.418910 0.811192 1.217581
-0.466799 0.699838 1.147814
-0.502767 0.657664 1.096042
-0.550015 0.629666 0.982880
-0.499986 0.662357 0.861819
-0.478606 0.720256 0.708334
-0.450601 0.846146 0.594096
-0.452356 0.842934 0.526831
-0.325361 0.938752 0.489833
-0.279580 1.077278 0.567696
-0.174095 1.191194 0.587850
-0.117293 1.337119 0.755526
-0.191218 1.397311 0.887184
-0.248901 1.453004 0.947227
-0.255219 1.482650 1.016274
-0.315551 1.486789 1.017534
-0.434785 1.549478 1.036090
-0.539822 1.677752 0.946610
-0.688270 1.745000 0.792894
-0.776269 1.782483 0.681399
-0.799015 1.932731 0.578494
-0.860037 2.084061 0.506784
-0.900162 2.171564 0.461284
-0.951627 2.258095 0.483628
-0.974836 2.227552 0.458340
-0.892205 2.082152 0.485832
-0.852131 1.962197 0.482154
-0.893817 1.860508 0.563968
-0.988895 1.717123 0.692769
-1.028929 1.607215 0.792146
-1.172913 1.542234 0.957221
-1.278772 1.483825 1.114532
-1.334844 1.428721 1.157098
-1.346313 1.410366 1.172948
-1.401077 1.266537 1.026388
-1.435338 1.199429 0.932906
-1.498929 1.263556 0.953526
-1.417390 1.286079 0.955906
-1.111225 1.290985 0.860031
-0.922677 1.276248 0.773445
-0.973644 1.372828 0.815520
-1.142861 1.378382 0.841873
-1.219701 1.327860 0.813403
-1.317137 1.353985 0.810455
-1.452101 1.309237 0.818505
-1.248169 1.272175 0.844323
-1.216987 1.240340 0.883666
-1.366776 1.497293 0.992216
-1.385344 1.657628 1.036378
-1.271241 1.854530 1.104405
-1.210851 1.885042 1.028919
-1.173266 1.787636 0.972226
-1.199707 1.793865 0.936034
-1.176479 1.529103 0.931279
-1.319220 1.324682 1.037056
-1.306598 1.308339 1.065202
-1.334867 1.154778 0.990902
-1.605484 1.219688 0.974690
-1.788088 1.244550 0.968299
-1.817872 1.229312 0.948028
-1.869392 1.227482 0.952118
-1.831654 1.139035 0.989137
-1.940996 1.104104 1.047549
-2.021879 1.085381 1.185217
-2.051352 1.059454 1.262728
-2.105565 1.118401 1.404610
-2.052923 1.019528 1.586888
-2.121531 0.863318 1.715706
-2.174075 0.717741 1.786467
-2.298299 0.635719 1.752841
-2.365295 0.517794 1.705718
-2.370452 0.437153 1.669710
-2.244291 0.423257 1.536868
-2.152361 0.385098 1.363559
-2.122806 0.449776 1.204233
-2.118002 0.572360 1.068102
-1.991114 0.682984 0.926908
-1.861117 0.809062 0.876940
-1.779543 0.797990 0.805555
-1.726909 0.869202 0.821357
