x y z
-0.201499 -0.054390 0.164948
-0.201499 -0.054390 0.164948
-0.201499 -0.054390 0.164948
-0.201501 -0.054389 0.164949
-0.201499 -0.054389 0.164949
-0.201493 -0.054390 0.164950
-0.201491 -0.054388 0.164951
-0.201486 -0.054388 0.164952
-0.201483 -0.054386 0.164951
-0.201480 -0.054385 0.164952
-0.201478 -0.054383 0.164952
-0.201476 -0.054380 0.164952
-0.201476 -0.054377 0.164954
-0.201475 -0.054376 0.164955
-0.201475 -0.054376 0.164957
-0.201473 -0.054375 0.164958
-0.201470 -0.054376 0.164960
-0.201469 -0.054375 0.164961
-0.201468 -0.054375 0.164962
-0.201466 -0.054374 0.164962
-0.201465 -0.054373 0.164963
-0.201465 -0.054375 0.164964
-0.201463 -0.054376 0.164964
-0.201461 -0.054377 0.164965
-0.201460 -0.054377 0.164965
-0.201461 -0.054379 0.164966
-0.201461 -0.054379 0.164966
-0.201461 -0.054381 0.164965
-0.201462 -0.054382 0.164964
-0.201464 -0.054383 0.164965
-0.201464 -0.054383 0.164965
-0.201466 -0.054383 0.164965
-0.201466 -0.054383 0.164965
-0.201467 -0.054384 0.164964
-0.201467 -0.054386 0.164964
-0.201468 -0.054385 0.164964
-0.201469 -0.054384 0.164963
-0.201472 -0.054383 0.164965
-0.201474 -0.054381 0.164964
-0.201474 -0.054379 0.164963
-0.201475 -0.054377 0.164963
-0.201474 -0.054376 0.164961
-0.201474 -0.054372 0.164961
-0.201473 -0.054370 0.164960
-0.201474 -0.054367 0.164959
-0.201475 -0.054363 0.164957
-0.201476 -0.054362 0.164956
-0.201478 -0.054360 0.164956
-0.201481 -0.054358 0.164954
-0.201485 -0.054356 0.164954
-0.201488 -0.054354 0.164954
-0.201490 -0.054355 0.164953
-0.201497 -0.054353 0.164953
-0.201500 -0.054354 0.164954
-0.201505 -0.054353 0.164955
-0.201509 -0.054355 0.164957
-0.201512 -0.054353 0.164958
-0.201517 -0.054352 0.164958
-0.201518 -0.054352 0.164958
-0.201520 -0.054353 0.164959
-0.201520 -0.054352 0.164959
-0.201521 -0.054351 0.164959
-0.201523 -0.054350 0.164958
