x y z
0.224897 -3.971532 -1.806618
0.445740 -4.245152 -1.870486
0.471327 -4.355312 -1.904174
0.480235 -4.443329 -1.881895
0.557636 -4.448467 -1.858634
0.678599 -4.433955 -1.771661
1.067880 -4.223196 -1.616623
1.445212 -4.022131 -1.556727
1.466418 -3.787846 -1.578392
1.291854 -3.726169 -1.727384
0.907156 -3.659851 -1.837961
0.658432 -3.559837 -1.865191
0.875916 -3.437398 -1.747182
1.489815 -3.274696 -1.549118
1.829925 -3.157080 -1.409727
2.118839 -3.023294 -1.343399
2.131167 -2.911043 -1.292557
1.815887 -2.817657 -1.319233
1.310873 -2.707816 -1.397877
0.813162 -2.647100 -1.445981
0.606926 -2.610520 -1.464953
0.472018 -2.600275 -1.378908
0.386483 -2.632354 -1.279122
0.334145 -2.694022 -1.201917
0.309265 -2.756261 -1.132171
0.492071 -2.853225 -1.048009
0.971971 -2.913153 -0.974099
1.419041 -2.909943 -0.910217
1.610461 -2.866991 -0.899362
1.633674 -2.631753 -0.907233
1.558428 -2.306130 -0.879470
1.418368 -1.970549 -0.801419
1.257459 -1.772401 -0.697207
1.171533 -1.699332 -0.570839
1.061738 -1.823531 -0.583122
1.006763 -1.988020 -0.618740
0.994757 -2.236322 -0.781089
1.127516 -2.481775 -0.887300
1.260433 -2.634316 -0.936262
1.508538 -2.692523 -0.939743
1.589244 -2.754465 -0.955146
1.515703 -2.730800 -0.990987
1.376124 -2.648778 -1.002368
1.279164 -2.563150 -0.999734
1.143023 -2.487510 -0.985978
1.015477 -2.393597 -0.991072
0.820139 -2.267586 -0.966183
0.700861 -2.190441 -0.943552
0.580116 -2.101597 -0.909130
0.523924 -2.040155 -0.890185
0.567514 -2.058042 -0.890231
0.622824 -2.084993 -0.902185
0.684038 -2.114948 -0.908439
0.712180 -2.143643 -0.924833
0.788812 -2.212603 -0.957553
0.853010 -2.291006 -0.980963
0.936768 -2.366611 -1.033775
1.012928 -2.406044 -1.019689
1.062548 -2.453881 -1.070607
1.095985 -2.502816 -1.104605
1.095463 -2.539152 -1.125616
1.028437 -2.575558 -1.145457
0.924571 -2.602666 -1.170737
0.817637 -2.542179 -1.167081
0.775925 -2.461022 -1.150605
0.745530 -2.406291 -1.136716
0.765006 -2.384586 -1.101747
0.797583 -2.343933 -1.071926
0.805155 -2.335215 -1.068606
0.782602 -2.279285 -1.053764
0.789803 -2.242057 -1.079940
0.852407 -2.186023 -1.093023
0.737498 -2.161161 -1.134343
0.558089 -2.079125 -1.182034
0.441818 -2.027095 -1.201716
0.442330 -2.037405 -1.190781
0.545441 -2.015587 -1.114218
0.728911 -2.001286 -1.062793
0.935886 -1.963419 -1.011910
1.049350 -1.919541 -0.969937
1.097040 -1.873311 -0.941900
1.088082 -1.848908 -0.970133
1.029115 -1.828580 -0.971720
0.936410 -1.764360 -0.918805
0.803477 -1.734489 -0.837700
0.674077 -1.690401 -0.816292
0.622927 -1.690018 -0.814185
0.591488 -1.698380 -0.786034
0.543579 -1.764088 -0.757989
0.476854 -1.806086 -0.747685
0.459243 -1.833001 -0.771078
0.538924 -1.821715 -0.766829
0.611059 -1.833717 -0.748211
0.654806 -1.865995 -0.777769
0.658792 -1.897682 -0.796143
0.592184 -1.883271 -0.771817
0.548928 -1.872571 -0.784445
0.616404 -1.793804 -0.753051
0.700497 -1.654209 -0.724396
0.733434 -1.605425 -0.746886
0.732627 -1.571562 -0.739955
0.627435 -1.511029 -0.758331
0.589101 -1.499216 -0.802754
0.588136 -1.513039 -0.822034
0.575693 -1.583289 -0.848734
0.549980 -1.612425 -0.862387
0.514452 -1.707309 -0.883499
0.436924 -1.756002 -0.912208
0.464674 -1.781060 -0.921996
0.534732 -1.778600 -0.930858
0.606844 -1.735712 -0.931994
0.655168 -1.757331 -0.952687
0.660175 -1.738961 -0.959645
0.666509 -1.719952 -0.941551
0.633135 -1.698472 -0.941467
0.611112 -1.682995 -0.943136
0.602178 -1.659575 -0.910280
0.524866 -1.606243 -0.929223
0.483696 -1.579259 -0.922383
0.465860 -1.560866 -0.889145
0.443334 -1.583863 -0.888444
0.443211 -1.581241 -0.887286
0.478812 -1.599022 -0.854609
0.491102 -1.583656 -0.838476
0.496862 -1.571814 -0.843808
0.502991 -1.545862 -0.829647
0.486383 -1.530333 -0.835431
0.487190 -1.472615 -0.809146
0.470652 -1.467216 -0.814104
0.465507 -1.457607 -0.828515
0.449545 -1.532950 -0.819143
0.430881 -1.586302 -0.827121
0.404669 -1.639556 -0.837377
0.370040 -1.656452 -0.821052
0.387837 -1.653326 -0.819299
0.386410 -1.620022 -0.787649
0.399492 -1.588295 -0.791957
0.398187 -1.530779 -0.764931
0.443906 -1.502339 -0.767418
0.477258 -1.497645 -0.747510
0.491996 -1.475781 -0.731366
0.433298 -1.454488 -0.713359
0.402282 -1.424622 -0.692702
0.373759 -1.435278 -0.691566
0.372396 -1.433886 -0.662106
0.385778 -1.414562 -0.637795
0.410911 -1.423721 -0.627010
0.407549 -1.427058 -0.634204
0.388501 -1.425623 -0.618380
0.356815 -1.411589 -0.603060
0.340854 -1.394806 -0.606930
0.359068 -1.388178 -0.593371
0.367940 -1.382945 -0.592126
0.408826 -1.411300 -0.570247
0.441088 -1.443954 -0.580442
0.474534 -1.458485 -0.524050
0.484452 -1.454328 -0.499779
0.490886 -1.451845 -0.482507
0.516919 -1.422561 -0.470743
0.529874 -1.364889 -0.428320
0.557798 -1.343812 -0.436203
0.588336 -1.334954 -0.427260
0.609812 -1.341235 -0.408465
0.654604 -1.319532 -0.388024
0.733754 -1.337923 -0.378656
0.776716 -1.320927 -0.353495
0.824743 -1.305228 -0.329102
0.785904 -1.320280 -0.321454
0.777233 -1.287611 -0.278564
0.716505 -1.280474 -0.273908
0.623816 -1.270004 -0.241916
0.559745 -1.258943 -0.263136
0.517895 -1.253832 -0.247479
0.463870 -1.275144 -0.247275
0.360141 -1.298920 -0.272963
0.279165 -1.291410 -0.287788
0.236308 -1.308928 -0.289033
0.210217 -1.297965 -0.291883
0.276238 -1.321009 -0.300243
0.347507 -1.317491 -0.283394
0.403844 -1.321491 -0.295774
0.425282 -1.258296 -0.275052
0.487220 -1.224436 -0.275051
0.530904 -1.233773 -0.261292
0.574004 -1.259709 -0.288097
0.617441 -1.307932 -0.314604
0.783242 -1.311708 -0.350911
0.883709 -1.274045 -0.345793
0.865128 -1.247104 -0.368358
0.690840 -1.226776 -0.441849
0.495685 -1.167555 -0.457538
0.319644 -1.138286 -0.476028
0.240352 -1.082109 -0.490620
0.209724 -1.093217 -0.458617
0.199311 -1.107283 -0.431901
0.159726 -1.165761 -0.449472
0.202399 -1.279492 -0.463241
0.289510 -1.386679 -0.514306
0.409248 -1.537498 -0.561449
0.554827 -1.630509 -0.569129
0.632700 -1.676948 -0.566276
0.647259 -1.676872 -0.584082
0.577978 -1.616851 -0.585549
0.440800 -1.521249 -0.597949
0.353646 -1.365828 -0.583281
0.259536 -1.243622 -0.571675
0.182730 -1.172379 -0.560718
0.053078 -1.084405 -0.533204
-0.059169 -1.043681 -0.507431
-0.082627 -1.048548 -0.490260
-0.043481 -1.068994 -0.475670
-0.014058 -1.120010 -0.477742
0.045730 -1.131920 -0.469980
0.184057 -1.157542 -0.436740
0.363565 -1.219213 -0.410668
0.553196 -1.251613 -0.378564
0.707580 -1.296370 -0.333510
0.821609 -1.262909 -0.303807
0.825241 -1.226428 -0.333603
0.711491 -1.190586 -0.329832
0.574091 -1.175337 -0.370867
0.478396 -1.213341 -0.356574
0.380222 -1.188199 -0.358636
0.270188 -1.151940 -0.359214
0.195427 -1.118317 -0.379952
0.118758 -1.121255 -0.392485
0.034996 -1.148211 -0.383402
0.048210 -1.178857 -0.376284
0.099991 -1.194900 -0.348032
0.047442 -1.201078 -0.348890
0.035751 -1.210854 -0.357409
0.096245 -1.241545 -0.371298
0.202842 -1.267205 -0.343004
0.351351 -1.341417 -0.341079
0.468829 -1.372496 -0.308353
0.479534 -1.353855 -0.302691
0.460193 -1.297608 -0.319391
0.429006 -1.218590 -0.329072
0.445306 -1.145411 -0.313641
0.470048 -1.083122 -0.294834
0.498962 -1.038319 -0.254051
0.529615 -0.996759 -0.233065
0.491777 -0.979738 -0.228216
0.411051 -0.964646 -0.235276
0.320853 -0.985325 -0.238790
0.245945 -1.065963 -0.251675
0.205877 -1.102427 -0.251410
0.162537 -1.118439 -0.253463
0.184279 -1.122363 -0.253499
0.243419 -1.161667 -0.260415
0.295595 -1.220679 -0.245047
0.400230 -1.296684 -0.238737
0.560080 -1.381248 -0.210343
0.611649 -1.362957 -0.178059
0.716378 -1.310369 -0.154955
0.765132 -1.247116 -0.128242
0.754293 -1.173729 -0.134905
0.679259 -1.111280 -0.111453
0.469701 -1.030844 -0.122604
0.273973 -0.963973 -0.107450
0.138491 -0.916718 -0.102775
0.040317 -0.904958 -0.101183
-0.005471 -0.890483 -0.103443
-0.013021 -0.898688 -0.094268
-0.029477 -0.922917 -0.101959
0.001490 -0.962179 -0.124085
0.073561 -0.999946 -0.130609
0.204961 -1.064143 -0.143682
0.313098 -1.117691 -0.139548
0.446862 -1.185514 -0.121367
0.579072 -1.226059 -0.113957
0.689691 -1.292244 -0.070513
0.755663 -1.323120 -0.049804
0.787214 -1.298653 -0.017488
0.793612 -1.257799 0.017075
0.751966 -1.198846 0.020773
0.611426 -1.091425 0.034580
0.447131 -1.000274 0.025734
0.329596 -0.946942 0.043685
0.242598 -0.923364 0.030716
0.165240 -0.926782 0.062157
0.170195 -0.943037 0.091096
0.230658 -0.975232 0.102965
0.291178 -1.001122 0.106853
0.391135 -1.054343 0.063135
0.446083 -1.125586 0.021454
0.483267 -1.181027 -0.024803
0.553953 -1.237286 -0.052045
0.598823 -1.258363 -0.048524
0.613562 -1.213329 -0.065265
0.643246 -1.188505 -0.053070
0.676597 -1.139427 -0.053441
0.688076 -1.101906 -0.033200
0.577321 -1.048738 -0.009525
0.366246 -0.948655 -0.031615
0.190356 -0.848148 -0.045081
0.068856 -0.848870 -0.080815
0.071416 -0.861259 -0.080084
0.137212 -0.910939 -0.065582
0.200059 -0.952606 -0.093228
0.262547 -0.983680 -0.101391
0.351419 -1.046788 -0.113833
0.448024 -1.108213 -0.156595
0.451597 -1.150146 -0.171475
0.460889 -1.178292 -0.184388
0.569643 -1.204825 -0.205477
0.637031 -1.255577 -0.200601
0.706538 -1.240225 -0.177676
0.747276 -1.240081 -0.147853
0.729387 -1.237894 -0.146595
0.700625 -1.178288 -0.145227
0.577640 -1.185662 -0.135555
0.488931 -1.166187 -0.149882
0.346046 -1.161890 -0.147198
0.178858 -1.152310 -0.155651
0.117033 -1.156795 -0.162630
0.167165 -1.209249 -0.134788
0.274968 -1.305210 -0.149328
0.400833 -1.343231 -0.132433
0.543179 -1.388650 -0.091132
0.686592 -1.418159 -0.090184
0.799223 -1.394818 -0.075236
0.868725 -1.391557 -0.038097
0.909877 -1.354314 -0.037708
0.892155 -1.317459 0.007589
0.864156 -1.288746 0.035332
0.811742 -1.240432 0.068767
0.768160 -1.227762 0.075681
0.665689 -1.166827 0.118825
0.577898 -1.147185 0.099562
0.473578 -1.073141 0.099738
0.426439 -1.019766 0.081788
0.431407 -1.017669 0.076065
0.499206 -1.043018 0.076241
0.539472 -1.040006 0.113778
0.644787 -1.069997 0.125537
0.732260 -1.042932 0.117105
0.772705 -1.060920 0.123796
0.730918 -1.051904 0.097857
0.662614 -1.053281 0.086159
0.588799 -1.050609 0.089349
0.550600 -1.077129 0.101182
0.538208 -1.121417 0.067255
0.557622 -1.129095 0.080396
0.551678 -1.089096 0.080392
0.523500 -1.097595 0.079547
0.480912 -1.104424 0.054073
0.480665 -1.063325 0.041643
0.410974 -1.071236 0.039164
0.395502 -1.043360 0.013561
0.329159 -1.026385 -0.001864
0.330728 -1.073266 -0.013785
0.378860 -1.104032 -0.036060
0.386782 -1.156179 -0.044613
0.403510 -1.195948 -0.063121
0.428995 -1.234342 -0.075537
0.458211 -1.297150 -0.111822
0.472931 -1.315263 -0.120649
0.429608 -1.319725 -0.163654
0.366797 -1.326550 -0.182555
0.429136 -1.299798 -0.201401
0.470730 -1.258680 -0.192894
0.469846 -1.238192 -0.192960
0.415526 -1.147681 -0.199546
0.317019 -1.083503 -0.187148
0.236346 -1.017162 -0.170721
0.183445 -0.980948 -0.178489
0.118177 -0.954502 -0.183841
0.098166 -0.929618 -0.188476
0.117619 -0.926016 -0.202770
0.107103 -0.961082 -0.220231
0.180687 -0.974749 -0.239392
0.264358 -0.974792 -0.235366
0.310117 -1.015193 -0.260453
0.400460 -1.015689 -0.253719
0.482394 -1.039523 -0.258918
0.493699 -1.019700 -0.199588
0.515756 -0.994622 -0.184010
0.557404 -0.975239 -0.136537
0.599987 -0.952973 -0.083863
0.634299 -0.919462 -0.037516
0.514791 -0.887187 -0.007900
0.383753 -0.863659 -0.011400
0.284243 -0.819403 0.006715
0.175852 -0.802475 0.023897
0.193092 -0.813472 0.072807
0.279917 -0.855867 0.070277
0.382524 -0.921022 0.108730
0.457422 -0.967278 0.099451
0.536196 -0.983112 0.127976
0.569212 -0.994467 0.126602
0.579357 -0.987696 0.141164
0.568977 -0.997212 0.149244
0.584894 -1.034373 0.163987
0.620323 -1.009332 0.166694
0.600259 -1.000337 0.183536
0.565731 -0.979847 0.183316
0.565946 -0.953640 0.189672
0.523471 -0.947507 0.169269
0.412049 -0.921119 0.191577
0.336661 -0.885609 0.170485
0.227794 -0.840302 0.148163
0.152197 -0.784202 0.141453
0.133972 -0.777898 0.129266
0.170556 -0.796899 0.128736
0.303888 -0.838927 0.158159
0.443712 -0.895568 0.169501
0.581919 -0.943523 0.196582
0.694920 -0.994228 0.199973
0.782723 -0.984049 0.216632
0.835315 -0.986290 0.228523
0.731761 -0.974500 0.207452
0.628428 -0.920044 0.213490
0.504783 -0.872967 0.238729
0.435403 -0.830973 0.259843
0.362485 -0.786193 0.275250
0.402515 -0.791069 0.301855
0.500295 -0.803537 0.321012
0.532787 -0.763776 0.300534
0.481671 -0.756204 0.284892
0.473687 -0.734087 0.269293
0.479857 -0.756126 0.244307
0.485655 -0.801805 0.244767
0.513970 -0.852579 0.280575
0.541900 -0.912824 0.288677
0.533458 -0.957134 0.294268
0.585663 -0.939011 0.296799
0.608716 -0.953167 0.290442
0.588852 -0.965378 0.285856
0.594148 -0.950540 0.264819
0.563392 -0.954790 0.265367
0.556492 -0.986015 0.308597
0.515426 -1.000147 0.333669
0.490543 -1.016762 0.335158
0.451569 -0.967010 0.362053
0.456538 -0.943717 0.382032
0.442233 -0.961092 0.357517
0.441945 -0.990097 0.361218
0.427314 -0.979170 0.357829
0.468528 -0.991894 0.365002
0.542350 -0.970652 0.402835
0.684921 -0.945679 0.425438
0.819642 -0.902039 0.463540
0.753266 -0.903960 0.466912
0.635312 -0.824538 0.467152
0.534324 -0.839355 0.464723
0.505388 -0.856054 0.481828
0.531728 -0.828296 0.492417
0.567039 -0.812713 0.516457
0.609811 -0.783777 0.539851
0.659962 -0.776028 0.541113
0.660401 -0.766269 0.534049
0.652222 -0.774710 0.521657
0.689648 -0.809458 0.503373
0.706003 -0.834700 0.496819
0.677543 -0.863928 0.466600
0.696684 -0.874795 0.469199
0.716647 -0.911662 0.491638
0.737160 -0.945176 0.524779
0.839963 -0.948201 0.551422
0.897392 -0.945825 0.571742
1.039635 -0.937760 0.620609
1.062311 -0.921050 0.620217
1.032769 -0.874044 0.613029
0.925518 -0.852639 0.596758
0.862046 -0.868677 0.591610
0.832775 -0.892623 0.585822
0.837111 -0.904537 0.593076
0.817658 -0.965848 0.593868
0.815926 -0.952072 0.593125
0.829092 -0.945633 0.575820
0.805096 -0.973301 0.538230
0.770893 -0.997077 0.494329
0.803018 -1.019224 0.476867
0.905829 -1.032810 0.478284
1.000078 -1.041725 0.482927
1.022131 -1.061505 0.474138
0.964027 -1.067249 0.421802
0.899299 -1.066514 0.375510
0.835656 -1.029824 0.379401
0.817076 -1.036107 0.351506
0.799414 -1.043055 0.315676
0.773140 -1.088414 0.274110
0.793080 -1.110043 0.292449
0.821571 -1.135356 0.261807
0.849719 -1.121500 0.244369
0.915344 -1.112793 0.248464
0.970543 -1.089502 0.225135
1.008063 -1.073718 0.224421
0.993950 -1.059384 0.233345
0.988339 -1.072541 0.234851
0.970706 -1.084959 0.235104
0.937880 -1.090915 0.235398
0.897706 -1.082797 0.219353
0.849276 -1.071934 0.178018
0.798978 -1.059568 0.148917
0.838492 -1.067169 0.146531
0.916186 -1.132383 0.152303
0.977442 -1.175466 0.176301
1.056114 -1.228878 0.158991
1.161526 -1.240588 0.155957
1.246999 -1.262821 0.147287
1.288481 -1.278660 0.146661
1.305981 -1.273552 0.158355
1.282263 -1.270201 0.171982
1.233267 -1.236515 0.171691
1.173401 -1.202402 0.188900
1.089058 -1.148737 0.229703
1.013973 -1.095569 0.261257
0.847470 -1.009065 0.240396
0.671395 -0.941579 0.230062
0.595765 -0.913043 0.221940
0.656832 -0.927300 0.217222
0.835062 -1.008801 0.218509
0.941414 -1.016633 0.253019
1.060219 -1.032342 0.297768
1.156204 -1.063350 0.320796
1.197225 -1.059367 0.337077
1.250140 -1.028647 0.376132
1.253864 -1.045570 0.384889
1.230512 -1.031107 0.416415
1.207057 -1.000010 0.417375
1.134165 -0.947542 0.438338
1.036313 -0.905773 0.475342
1.036919 -0.871599 0.504779
0.837732 -0.772907 0.509333
0.769707 -0.728945 0.529110
0.729132 -0.692402 0.526313
0.766013 -0.714182 0.513378
0.983585 -0.862792 0.541606
1.007120 -0.877356 0.551020
1.085193 -0.958078 0.532445
1.075968 -0.962546 0.530368
1.213458 -1.031350 0.528298
1.307750 -1.045926 0.526079
1.307750 -1.045926 0.526079
1.328923 -1.051325 0.506099
1.193142 -1.062804 0.471139
0.928410 -0.903782 0.498255
0.951446 -0.880139 0.517048
0.971165 -0.867301 0.548917
0.975762 -0.850258 0.542928
0.966266 -0.784912 0.575668
0.952702 -0.749229 0.558269
0.979130 -0.747449 0.564802
0.965806 -0.739965 0.559391
0.995647 -0.708406 0.555243
0.997959 -0.711728 0.557226
0.983187 -0.698058 0.548299
0.845563 -0.696724 0.555389
0.858943 -0.718993 0.533933
0.991618 -0.724329 0.534935
1.119224 -0.762189 0.531827
1.200378 -0.826873 0.511963
1.253905 -0.857536 0.503651
1.258472 -0.873356 0.463756
1.258472 -0.873356 0.463756
1.232061 -0.877898 0.451443
1.188112 -0.836518 0.426413
1.165187 -0.789947 0.415939
1.176469 -0.806855 0.412743
1.137575 -0.811899 0.431927
1.086241 -0.772930 0.453164
1.019981 -0.741697 0.485583
0.989981 -0.712086 0.500285
0.958256 -0.703136 0.497049
0.911079 -0.692082 0.496364
0.891592 -0.740639 0.506522
0.895231 -0.722000 0.490907
0.920311 -0.732947 0.481429
0.844645 -0.709947 0.482615
0.788591 -0.725731 0.491760
0.813681 -0.757320 0.494679
0.917067 -0.822173 0.506442
1.048193 -0.843681 0.522284
1.166771 -0.816301 0.552711
1.198473 -0.793873 0.570185
1.164962 -0.740863 0.569937
1.153049 -0.682068 0.569895
1.134370 -0.675600 0.560845
1.144081 -0.690571 0.555164
1.097835 -0.677167 0.552023
1.023379 -0.701279 0.563632
1.015994 -0.688847 0.562078
1.018951 -0.712813 0.557913
1.010085 -0.716920 0.541328
1.025990 -0.731182 0.579137
1.037053 -0.741837 0.592775
1.048515 -0.752214 0.580666
1.032544 -0.771801 0.590317
1.049847 -0.752922 0.603384
1.086542 -0.741830 0.600904
1.102602 -0.748995 0.614550
1.096017 -0.728890 0.646778
1.102371 -0.725221 0.637247
1.092387 -0.731681 0.642958
1.086752 -0.733803 0.655726
1.103815 -0.700348 0.654385
1.111710 -0.698252 0.648061
1.088437 -0.705776 0.655557
1.070190 -0.693409 0.652428
1.091271 -0.653849 0.662282
1.044927 -0.668793 0.660325
1.037621 -0.677321 0.663421
1.032855 -0.640364 0.664456
1.005498 -0.661245 0.658493
0.975821 -0.598486 0.674532
0.976946 -0.594146 0.668339
0.962219 -0.599530 0.670718
0.993001 -0.654717 0.670632
1.032676 -0.700850 0.667332
1.055891 -0.770850 0.706339
1.071139 -0.821209 0.682163
1.105752 -0.887044 0.688785
1.150793 -0.899029 0.713527
1.221747 -0.926305 0.714208
1.206768 -0.972903 0.716620
1.206611 -0.972085 0.708859
1.257078 -0.971586 0.726029
1.266876 -0.944287 0.782666
1.290776 -0.912622 0.809013
1.319952 -0.882573 0.803827
1.297265 -0.866627 0.824059
1.238326 -0.846486 0.818773
1.121924 -0.806765 0.817995
0.978115 -0.818692 0.772224
0.933048 -0.812273 0.757675
0.940413 -0.815453 0.759429
1.022513 -0.878883 0.761388
1.141184 -0.888149 0.795759
1.302273 -0.878432 0.786663
1.407297 -0.853753 0.790825
1.449960 -0.840588 0.795894
1.461517 -0.795338 0.768743
1.321120 -0.796162 0.734917
1.113458 -0.773228 0.700854
0.989987 -0.734900 0.664106
0.906134 -0.739094 0.651697
0.848571 -0.780518 0.656124
0.811344 -0.805410 0.636880
0.784469 -0.832013 0.630791
0.775352 -0.868840 0.605028
0.863408 -0.913295 0.611681
0.936270 -0.926849 0.605638
0.978699 -0.882288 0.618747
1.012809 -0.876991 0.615086
1.027643 -0.846764 0.629735
1.077549 -0.860882 0.657984
1.080658 -0.858954 0.692844
1.100523 -0.879337 0.693274
1.118141 -0.862069 0.692275
1.116952 -0.841966 0.656718
1.117295 -0.824760 0.649907
1.120701 -0.788281 0.661044
1.109296 -0.763842 0.647947
1.128406 -0.739047 0.673007
1.132517 -0.710057 0.674548
1.099898 -0.708567 0.671520
1.121824 -0.734349 0.670215
1.099617 -0.749300 0.681525
1.090632 -0.785234 0.689299
1.102591 -0.795359 0.691303
1.037522 -0.849404 0.667313
0.979178 -0.845253 0.679987
0.961628 -0.865846 0.644975
0.953717 -0.845917 0.666998
0.998464 -0.822370 0.666302
1.042186 -0.799271 0.661498
1.087036 -0.761159 0.674345
1.093649 -0.692401 0.703135
1.102452 -0.661483 0.692475
1.089331 -0.616222 0.689777
1.085108 -0.591802 0.712668
1.076205 -0.573799 0.705015
1.082504 -0.576575 0.740241
1.072889 -0.585981 0.741655
1.055433 -0.613063 0.728430
1.055793 -0.621249 0.718999
1.051231 -0.613907 0.716070
1.055610 -0.618235 0.682944
1.041854 -0.619376 0.686425
1.039972 -0.617211 0.684597
1.039972 -0.617211 0.684597
1.000102 -0.622397 0.684506
1.000102 -0.622397 0.684506
0.951167 -0.652532 0.705951
0.982407 -0.718680 0.717294
1.038644 -0.771828 0.717204
1.112984 -0.801148 0.732463
1.124213 -0.796629 0.751850
1.073722 -0.790794 0.728874
1.046148 -0.750974 0.692354
0.984082 -0.727738 0.713350
